I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,-0.010000,2.000000,0.495000,0.010000,-0.010000,3.000000,0.114000,0.010000,0.010000,4.000000,0.818000,0.030000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,96.260002,-506.250000,300.000000,-300.000000,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,-0.010000,2.000000,0.495000,0.010000,0.010000,3.000000,0.114000,0.010000,-0.010000,4.000000,0.817000,-0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,96.260002,-506.250000,300.000000,-300.000000,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,-0.010000,2.000000,0.495000,0.010000,0.010000,3.000000,0.114000,0.010000,0.010000,4.000000,0.817000,-0.020000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,96.260002,-506.250000,300.000000,-300.000000,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.349000,-0.020000,0.010000,2.000000,0.495000,-0.030000,0.010000,3.000000,0.115000,0.050000,0.010000,4.000000,0.818000,0.030000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,96.459999,-506.209991,300.000000,-300.000000,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,0.010000,2.000000,0.495000,0.010000,-0.010000,3.000000,0.115000,0.020000,-0.010000,4.000000,0.817000,-0.020000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,96.260002,-506.250000,300.000000,-300.000000,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.030000,-0.010000,2.000000,0.495000,-0.020000,-0.010000,3.000000,0.115000,0.040000,-0.010000,4.000000,0.817000,-0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,96.260002,-506.250000,300.000000,-300.000000,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.070000,2.000000,0.495000,-0.010000,0.150000,3.000000,0.114000,-0.030000,0.120000,4.000000,0.818000,0.010000,-0.250000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.570007,-538.859985,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.020000,0.010000,2.000000,0.495000,-0.030000,0.070000,3.000000,0.114000,0.020000,-0.010000,4.000000,0.818000,-0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.779999,-538.809998,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,0.040000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.115000,0.010000,0.010000,4.000000,0.817000,-0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.020000,0.010000,2.000000,0.495000,0.010000,-0.010000,3.000000,0.114000,0.010000,0.040000,4.000000,0.817000,-0.010000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.030000,-0.010000,2.000000,0.495000,-0.010000,0.010000,3.000000,0.114000,-0.020000,-0.010000,4.000000,0.818000,0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.570007,-538.859985,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.020000,0.010000,2.000000,0.495000,0.010000,-0.040000,3.000000,0.115000,0.020000,0.010000,4.000000,0.818000,0.020000,0.040000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.779999,-538.809998,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,0.010000,2.000000,0.495000,0.020000,0.010000,3.000000,0.114000,-0.020000,0.040000,4.000000,0.818000,0.020000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.020000,-0.010000,2.000000,0.495000,-0.010000,0.010000,3.000000,0.114000,-0.010000,-0.010000,4.000000,0.818000,-0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.020000,0.010000,2.000000,0.495000,-0.020000,-0.010000,3.000000,0.114000,-0.020000,-0.010000,4.000000,0.817000,0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.020000,0.010000,2.000000,0.495000,-0.020000,0.010000,3.000000,0.115000,0.030000,0.010000,4.000000,0.817000,-0.050000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,-0.010000,2.000000,0.495000,-0.020000,0.010000,3.000000,0.114000,-0.010000,-0.010000,4.000000,0.818000,0.030000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.779999,-538.809998,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.010000,2.000000,0.495000,0.040000,-0.010000,3.000000,0.115000,0.030000,-0.010000,4.000000,0.818000,0.010000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.779999,-538.809998,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,-0.010000,2.000000,0.495000,0.020000,-0.010000,3.000000,0.115000,0.030000,-0.010000,4.000000,0.818000,0.040000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.010000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.114000,-0.020000,-0.010000,4.000000,0.817000,0.010000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.010000,2.000000,0.495000,-0.030000,-0.010000,3.000000,0.115000,0.020000,-0.010000,4.000000,0.818000,0.030000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.030000,-0.010000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.115000,-0.010000,-0.010000,4.000000,0.817000,-0.010000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.779999,-538.809998,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,0.010000,2.000000,0.495000,-0.010000,0.010000,3.000000,0.114000,0.010000,0.010000,4.000000,0.817000,-0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.030000,-0.010000,2.000000,0.495000,-0.020000,0.010000,3.000000,0.115000,0.030000,0.010000,4.000000,0.817000,0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.570007,-538.859985,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.010000,2.000000,0.495000,-0.030000,-0.010000,3.000000,0.114000,0.020000,-0.010000,4.000000,0.817000,0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.570007,-538.859985,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.020000,-0.010000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.115000,-0.010000,0.010000,4.000000,0.818000,0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.570007,-538.859985,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,0.010000,2.000000,0.495000,-0.020000,0.010000,3.000000,0.114000,-0.010000,-0.010000,4.000000,0.818000,0.010000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.779999,-538.809998,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.349000,-0.030000,-0.010000,2.000000,0.495000,-0.010000,-0.040000,3.000000,0.114000,0.010000,-0.010000,4.000000,0.817000,0.020000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,-0.010000,2.000000,0.495000,0.010000,-0.010000,3.000000,0.115000,0.030000,0.010000,4.000000,0.818000,0.020000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.459999,-506.209991,144.690002,-538.880005,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.010000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.114000,-0.010000,-0.010000,4.000000,0.818000,0.020000,-0.010000,1.000000,0.349000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.459999,-506.209991,96.260002,-506.250000,144.779999,-538.809998,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,-0.010000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.114000,0.020000,-0.010000,4.000000,0.818000,0.020000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,-0.010000,2.000000,0.495000,-0.040000,0.010000,3.000000,0.115000,0.030000,0.010000,4.000000,0.818000,0.010000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,-0.010000,2.000000,0.495000,-0.010000,0.010000,3.000000,0.115000,0.040000,-0.040000,4.000000,0.817000,-0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.030000,0.010000,2.000000,0.495000,0.010000,-0.010000,3.000000,0.115000,-0.010000,0.010000,4.000000,0.818000,0.040000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.020000,-0.010000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.115000,-0.010000,0.010000,4.000000,0.818000,0.020000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.570007,-538.859985,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,0.010000,2.000000,0.495000,-0.020000,0.010000,3.000000,0.114000,0.010000,0.010000,4.000000,0.818000,0.030000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.020000,0.010000,2.000000,0.495000,-0.020000,-0.010000,3.000000,0.115000,0.010000,0.010000,4.000000,0.817000,-0.010000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,-0.010000,2.000000,0.495000,-0.010000,0.010000,3.000000,0.114000,0.010000,-0.010000,4.000000,0.818000,0.020000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.030000,-0.010000,2.000000,0.495000,-0.010000,0.010000,3.000000,0.115000,0.020000,-0.010000,4.000000,0.817000,-0.020000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.570007,-538.859985,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.030000,-0.010000,2.000000,0.495000,0.010000,-0.010000,3.000000,0.115000,0.010000,0.010000,4.000000,0.818000,0.020000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.570007,-538.859985
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,-0.010000,2.000000,0.495000,0.010000,-0.010000,3.000000,0.115000,0.020000,0.010000,4.000000,0.818000,0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.817000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.570007,-538.859985,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.020000,0.010000,2.000000,0.495000,-0.010000,0.010000,3.000000,0.114000,0.010000,0.010000,4.000000,0.818000,0.020000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.010000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.114000,-0.030000,-0.010000,4.000000,0.818000,0.020000,0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.115000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.479996,-538.929993,144.690002,-538.880005
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.010000,2.000000,0.495000,-0.010000,-0.010000,3.000000,0.115000,0.020000,-0.010000,4.000000,0.817000,0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.479996,-538.929993
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,0.010000,0.040000,2.000000,0.495000,0.010000,0.010000,3.000000,0.114000,-0.020000,0.010000,4.000000,0.818000,0.010000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.779999,-538.809998
0.000000,1.200000,3.400000,0.000000,1.000000,0.350000,-0.010000,0.010000,2.000000,0.495000,-0.020000,-0.040000,3.000000,0.114000,0.010000,0.010000,4.000000,0.818000,0.020000,-0.010000,1.000000,0.350000,0.000000,0.000000,2.000000,0.495000,0.000000,0.000000,3.000000,0.114000,0.000000,0.000000,4.000000,0.818000,0.000000,0.000000,0.000000,5.000000,96.260002,-506.250000,96.260002,-506.250000,144.690002,-538.880005,144.690002,-538.880005
